56,56,1,Near West Side,CitySearch
62,63,0.984126984126984,Lincoln Park,CitySearch
41,41,1,Wicker Park,CitySearch
53,53,1,Depaul,CitySearch
55,57,0.964912280701754,West Ridge,CitySearch
32,33,0.96969696969697,Edgewater,CitySearch
61,64,0.953125,Logan Square,CitySearch
27,28,0.964285714285714,Uptown,CitySearch
12,18,0.666666666666667,Belmont Cragin,CitySearch
1,5,0.2,Portage Park,CitySearch
19,21,0.904761904761905,Rogers Park,CitySearch
22,22,1,River North,CitySearch
31,32,0.96875,Albany Park,CitySearch
72,72,1,Austin,CitySearch
64,67,0.955223880597015,Pilsen,CitySearch
42,44,0.954545454545455,West Loop,CitySearch
47,49,0.959183673469388,North Center,CitySearch
20,24,0.833333333333333,Ravenswood,CitySearch
18,18,1,Streeterville,CitySearch
1,6,0.166666666666667,Avondale,CitySearch
63,69,0.91304347826087,Greater Grand Crossing,CitySearch
44,57,0.771929824561403,Garfield Ridge,CitySearch
20,23,0.869565217391304,Andersonville,CitySearch
17,17,1,Chinatown,CitySearch
15,16,0.9375,Gold Coast,CitySearch
56,57,0.982456140350877,Humboldt Park,CitySearch
47,50,0.94,South Shore,CitySearch
32,34,0.941176470588235,Hyde Park,CitySearch
46,46,1,Bridgeport,CitySearch
52,54,0.962962962962963,New City,CitySearch
51,54,0.944444444444444,Brighton Park,CitySearch
40,40,1,Bucktown,CitySearch
9,13,0.692307692307692,North Park,CitySearch
12,15,0.8,Near South Side,CitySearch
8,11,0.727272727272727,Jefferson Park,CitySearch
46,47,0.978723404255319,Auburn Gresham,CitySearch
7,11,0.636363636363636,West Park,CitySearch
38,40,0.95,West Lawn,CitySearch
5,18,0.277777777777778,Ashburn,CitySearch
30,34,0.882352941176471,Norwood Park,CitySearch
37,39,0.948717948717949,Gage Park,CitySearch
35,37,0.945945945945946,Clearing,CitySearch
1,2,0.5,Little Italy,CitySearch
18,21,0.857142857142857,Chatham,CitySearch
32,32,1,Archer Heights,CitySearch
29,30,0.966666666666667,Roscoe Village,CitySearch
30,36,0.833333333333333,West Englewood,CitySearch
16,22,0.727272727272727,Beverly,CitySearch
9,12,0.75,Morgan Park,CitySearch
34,36,0.944444444444444,North Lawndale,CitySearch
17,23,0.739130434782609,McKinley Park,CitySearch
10,10,1,Lincoln Square,CitySearch
8,8,1,Old Town,CitySearch
21,21,1,Greektown,CitySearch
25,25,1,South Chicago,CitySearch
26,29,0.896551724137931,West Elsdon,CitySearch
21,24,0.875,Grand Boulevard,CitySearch
15,21,0.714285714285714,Washington Heights,CitySearch
22,24,0.916666666666667,Englewood,CitySearch
18,19,0.947368421052632,Woodlawn,CitySearch
14,16,0.875,Tri-taylor,CitySearch
11,12,0.916666666666667,Mount Greenwood,CitySearch
0,2,0,Hermosa,CitySearch
18,19,0.947368421052632,East Garfield Park,CitySearch
12,14,0.857142857142857,Douglas,CitySearch
10,11,0.909090909090909,Kenwood,CitySearch
2,2,1,West Pullman,CitySearch
4,6,0.666666666666667,Sauganash,CitySearch
1,2,0.5,Forest Glen,CitySearch
7,8,0.875,Washington Park,CitySearch
3,4,0.75,Armour Square,CitySearch
39,39,1,Near North Side,MenuPages
40,40,1,Loop,MenuPages
45,45,1,Lakeview,MenuPages
25,28,0.892857142857143,West Town,MenuPages
20,21,0.952380952380952,Near West Side,MenuPages
41,42,0.976190476190476,Lincoln Park,MenuPages
17,18,0.944444444444444,Wicker Park,MenuPages
35,36,0.972222222222222,Depaul,MenuPages
20,21,0.952380952380952,West Ridge,MenuPages
29,29,1,Edgewater,MenuPages
37,38,0.973684210526316,Logan Square,MenuPages
29,30,0.966666666666667,Uptown,MenuPages
11,12,0.916666666666667,Belmont Cragin,MenuPages
18,19,0.947368421052632,Portage Park,MenuPages
24,24,1,Rogers Park,MenuPages
35,35,1,River North,MenuPages
23,23,1,Albany Park,MenuPages
18,19,0.947368421052632,Austin,MenuPages
21,21,1,Pilsen,MenuPages
25,26,0.961538461538462,West Loop,MenuPages
